Company Name,Total(4),Total,Title,Description,Features,Length_of_Features,Benefits,Length_of_Benefits,Service-scope,User-support,Onboarding-and-offboarding,Using-the-service,Scaling,Analytics,Resellers,Staff-security,Asset-protection,Data-importing-and-exporting,Data-in-transit-protection,Availability-and-resilience,Identity-and-authentication,Audit-information-for-users,Standards-and-certifications,Security-governance,Operational-security,Secure-development,Public-sector-networks,Pricing,Query_index,Planning,Training,Setup-and-migration,Quality-assurance-and-performance-testing,Security-testing,Ongoing-support,Backup-and-recovery,Separation-between-users,Energy-efficiency,Target
Netpremacy Limited,6,51,1,1,4,10,0,10,1,5,5.0,0.0,7.0,0.0,0,0,1.0,0.0,0.0,9.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
GreenShoot Labs,5,20,0,2,1,7,2,4,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Jisc Services Ltd,24,38,1,4,12,10,7,9,0,0,1.0,6.0,1.0,0.0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
RingTechEU,12,27,1,3,5,4,3,3,0,0,1.0,7.0,1.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
Incremental Group,20,20,1,5,7,8,7,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QA Ltd,17,17,1,4,4,7,8,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NETconnection System Ltd,26,30,1,4,11,10,10,10,0,0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
Automation Consultants,16,21,1,3,7,7,5,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Automation Consultants,16,21,1,3,7,7,5,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Hewlett Packard Enterprise,14,18,1,4,4,6,5,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Aztech IT Solutions Ltd,14,26,1,3,7,7,3,8,0,0,1.0,6.0,1.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
Six Degrees Technology Group Limited,18,26,1,3,7,7,7,7,1,1,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Clerkswell,11,34,1,3,4,4,3,10,1,0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,9.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1
Clarity Tech Ltd,26,31,1,4,11,10,10,10,0,0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
UKCloud Ltd,26,30,1,4,11,10,10,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
Clarity Tech Ltd,26,31,1,4,11,10,10,10,0,0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
UKCloud Ltd,26,30,1,4,11,10,10,10,0,0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
Global Knowledge,21,21,1,4,11,10,5,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SoftwareONE,13,53,1,5,4,5,3,6,2,2,3.0,10.0,1.0,0.0,0,0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,4.0,8.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q Associates Limited,26,35,1,4,11,10,10,10,6,0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q Associates Limited,26,35,1,4,11,10,10,10,6,0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
ElysianIT Limited,13,19,1,2,8,8,2,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Servent,10,22,1,3,3,3,3,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1
risual Ltd,13,21,1,3,4,7,5,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Secura Hosting Ltd,10,58,1,4,2,6,3,5,4,3,3.0,13.0,5.0,0.0,1,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1
TOOLAGEN LIMITED,11,18,1,3,4,4,3,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
New Signature UK Limited,13,20,1,3,5,8,4,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1
Aptum Technologies (UK) Ltd,14,45,1,2,5,10,6,10,0,1,3.0,7.0,2.0,0.0,0,0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1
Six Degrees Technology Group Limited,9,60,1,4,2,3,2,3,2,1,3.0,10.0,1.0,0.0,0,0,2.0,0.0,4.0,2.0,12.0,0.0,1.0,4.0,7.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clerkswell,9,32,1,3,2,8,3,10,1,0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,9.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1
Subcool IT Ltd,9,11,1,2,4,10,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BJSS Limited,11,12,1,3,4,9,3,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
FourZure,8,8,1,3,2,6,2,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
On Direct Business Services Limited,14,22,1,3,8,8,2,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
European Electronique,12,14,1,4,5,10,2,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Global Knowledge,17,17,1,2,7,10,7,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
New Company Services Ltd,6,7,1,2,2,6,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AMT Evolve,11,20,1,3,6,7,1,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
&Partners IT Ltd,8,16,1,2,3,4,2,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Global Knowledge,11,11,1,2,3,9,5,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JDS365,11,20,1,3,5,10,2,10,0,0,3.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GCI Network Solutions Ltd,14,41,1,1,5,8,7,9,2,0,2.0,0.0,1.0,0.0,0,0,2.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1
Sol-Tec Limited,12,25,1,3,5,10,3,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Six Degrees Technology Group Limited,10,61,1,2,4,7,3,6,2,1,3.0,10.0,1.0,0.0,0,0,2.0,0.0,4.0,2.0,12.0,0.0,1.0,4.0,7.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EPI-USE Labs Limited,9,24,1,2,3,4,3,10,0,0,5.0,0.0,1.0,0.0,1,0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1
On Direct Business Services Limited,9,20,1,3,4,7,1,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Capgemini UK plc,13,15,1,2,6,9,4,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Roc Technologies Limited,10,15,1,2,4,8,3,5,3,0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Encodian,12,30,1,3,7,9,1,5,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
QA Ltd,10,10,1,3,4,10,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Worth Internet Systems,10,12,1,3,3,9,3,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MTI Technology Ltd,7,10,1,2,3,5,1,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Atech Support Ltd,10,15,1,2,5,6,2,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1
Vysiion Ltd,17,20,1,4,3,10,9,10,0,0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Vysiion Ltd,14,17,1,4,5,10,4,10,0,0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
IBM United Kingdom Ltd,13,20,1,2,3,8,7,10,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Subcool IT Ltd,7,9,1,1,3,10,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
New Signature UK Limited,9,21,1,1,5,7,2,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1
Subcool IT Ltd,7,9,1,1,3,9,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Servent,9,25,1,4,3,7,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1
Sol-Tec Limited,8,21,1,2,2,6,3,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Tisski Limited,15,15,1,4,9,10,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Clerkswell,10,22,1,2,6,8,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1
Shaping Cloud,9,13,1,3,3,10,2,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cisilion Limited,6,30,1,2,1,5,2,5,4,0,4.0,5.0,0.0,0.0,0,0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
QA Ltd,11,11,1,2,2,7,6,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Opsgility Limited,8,12,1,2,3,4,2,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kainos Software Ltd,9,9,1,2,2,10,4,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sol-Tec Limited,11,24,1,3,4,10,3,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1
European Electronique,10,13,1,3,5,10,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NETbuilder Ltd,15,42,1,3,10,10,1,8,2,0,0.0,1.0,1.0,0.0,1,0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
QA Ltd,9,9,1,2,3,10,3,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Virtuoso IT Limited,6,11,1,2,1,7,2,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1
iomart Group Plc,7,11,1,2,2,9,2,6,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Cantium Business Solutions,9,14,1,2,4,8,2,9,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Nix-Infinity AI,9,18,1,1,4,10,3,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Not Binary Limited,14,19,1,2,9,10,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1
New Signature UK Limited,8,12,1,3,1,7,3,9,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Simpson Associates Information Services Limited,14,16,1,1,11,10,1,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,14,16,1,1,11,10,1,5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
QA Ltd,10,10,1,3,4,10,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Six Degrees Technology Group Limited,5,56,1,2,1,3,1,3,2,1,3.0,10.0,1.0,0.0,0,0,2.0,0.0,4.0,2.0,12.0,0.0,1.0,4.0,7.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Rowe IT Limited,10,13,1,2,5,9,2,7,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
SoftwareONE UK Ltd,8,17,1,3,1,9,3,4,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kinseed,6,15,1,1,3,3,1,4,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
WIPRO HOLDINGS (UK) LIMITED,11,68,1,2,7,8,1,6,1,1,6.0,12.0,2.0,0.0,0,0,0.0,0.0,4.0,2.0,10.0,0.0,1.0,5.0,7.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
On Direct Business Services Limited,10,16,1,2,5,8,2,7,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Cadence Innova,9,9,1,4,3,10,1,9,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hewlett Packard Enterprise,10,10,1,2,4,10,3,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Subcool IT Ltd,5,7,1,1,1,10,2,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cisilion Limited,6,28,1,2,1,5,2,5,3,0,4.0,4.0,1.0,0.0,0,0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
Clerkswell,11,23,1,4,5,7,1,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,6.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1
QA Ltd,11,11,1,3,6,6,1,6,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Microsoft Limited,8,12,1,2,4,6,1,6,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Softcat Limited,6,55,1,3,1,10,1,1,2,2,4.0,10.0,1.0,0.0,0,0,2.0,0.0,4.0,2.0,10.0,0.0,1.0,4.0,7.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MLL Telecom Ltd.,7,12,1,3,2,7,1,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
New Signature UK Limited,7,10,1,2,2,7,2,9,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
IBM United Kingdom Ltd,9,16,1,1,5,9,2,9,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1
Cloudoko,4,25,1,1,1,4,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,10.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Sol-Tec Limited,7,20,1,2,2,9,2,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1
